DB,Phylum,Class,Order,Family,Genus
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Nkandla
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Notocelia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Nycthia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ofatulena
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,oleBioLep01
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreut01
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutes
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,OlethreutinaeGEN
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutini_incertae_sedis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olindia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Omiostola
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ophiorrhabda
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Oriodryas
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Orthocomotis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Orthotaenia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pammene
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pandemis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Paraccra
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Paralobesia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Paramesia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Paramorbia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Paraptila
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Peraglyphis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Periclepsis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phaecasiophora
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phalonidia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phaneta
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phiaris
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Philedone
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Philedonides
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phricanthes
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Piniphila
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Planostocha
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Planotortrix
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platphalonidia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Podognatha
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Polyortha
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pontoturania
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pristerognatha
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Procalyptis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Procrica
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Proselena
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Proteoteras
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudargyrotoza
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudatteria
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudexentera
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudococcyx
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudogalleria
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudopammene
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudosciaphila
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pternidora
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ptycholoma
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ranapoaca
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Retinia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rhabdotenes
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rhomboceros
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rhopobota
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rhyacionia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ricula
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Riculorampha
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rudenia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sciaphila
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Scolioplecta
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Selenodes
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sereda
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Seticosta
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sonia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sorolopha
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganocosma
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganopseustis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothina
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothoides
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Spatalistis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sphaleroptera
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Spilonota
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Statherotis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Stictea
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Strepsicrates
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Strophedra
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Subtranstillaspis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Suleima
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sycacantha
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Symphygas
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Syndemis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Syntozyga
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Taeniarchis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Talponia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Taniva
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Teras
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tetramoera
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thaumatographa
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thaumatotibia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thaumatovalva
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thiodia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thrincophora
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thylacandra
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Thyraylia
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tinacrucis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Titanotoca
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortBioLep01
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortJanzen01
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortJanzen59
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortMalaise32
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortMalaise34
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortMalaise35
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortMalaise39
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortMalaise41
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortMalaise63
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,TortricidaeGEN
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tortricin01
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tortricodes
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tortrix
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tracholena
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Trymalitis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tsinilla
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Whittenella
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Xenotemna
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Xenothictis
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Zacorisca
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Zeiraphera
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Zomaria
BOLD,Arthropoda,Insecta,Lepidoptera,Tortricidae,Zomariana
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Acropteris
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Balantiucha
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Calledapteryx
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Callizzia
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Cathetus
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Coelurotricha
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Dirades
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Dissoprumna
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,epipBioLep01
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Epiplema
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Erosia
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Europlema
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Lobogethes
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Lyssa
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Metorthocheilus
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Morphomima
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Nedusia
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Phazaca
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Philagraula
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Rhombophylla
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Saccoploca
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Schidax
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Syngria
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Trotorhombia
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,uraBioLep01
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,uraJanzen01
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,uraMalaise01
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,Urania
BOLD,Arthropoda,Insecta,Lepidoptera,Uraniidae,UraniidaeGEN
BOLD,Arthropoda,Insecta,Lepidoptera,Urodidae,uroBioLep01
BOLD,Arthropoda,Insecta,Lepidoptera,Urodidae,Urodes
BOLD,Arthropoda,Insecta,Lepidoptera,Urodidae,Urodus
BOLD,Arthropoda,Insecta,Lepidoptera,Urodidae,uroJanzen01
BOLD,Arthropoda,Insecta,Lepidoptera,Urodidae,Wockia
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Araeostoma
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Arignota
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Bida
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Brachybelistis
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Catoryctis
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Chalarotona
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Chereuta
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Clerarcha
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Compsotorna
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Crypsicharis
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Cryptophasa
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Echiomima
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Eporycta
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Eschatura
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Eumenodora
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Gonioma
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Gymnobathra
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Heterochyta
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Hierodoris
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Hylypnes
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Illidgea
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Iulactis
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Izatha
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Linoclostis
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lophobela
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Maroga
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Nemotyla
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Opisina
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Paralecta
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Philarista
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Phthonerodes
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Pilostibes
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Plectophila
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Scieropepla
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Telecrates
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Thymiatris
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Thyrocopa
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Thysiarcha
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Tymbophora
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Uzucha
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Xylodryadella
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Xylorycta
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Zaphanaula
BOLD,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Zauclophora
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Acmosara
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Cedestis
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Eucalantica
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Euhyponomeuta
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Euhyponomeutoides
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Kessleria
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Klausius
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Lissochroa
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Litaneutis
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Niphonympha
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Ocnerostoma
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Paraswammerdamia
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Pseudoswammerdamia
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Swammerdamia
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Teinoptila
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Xyrosaris
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Yponomeuta
BOLD,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Zelleria
BOLD,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,Ochsenheimeria
BOLD,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,Ypsolopha
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Acoloithus
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Adscita
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Aglaope
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Amesia
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Callizygaena
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Epizygaenella
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Eterusia
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Harrisina
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Harrisinia
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Hestiochora
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Histia
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Homophylotis
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Illiberis
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Ischnusia
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Jordanita
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Myrtartona
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Neochalcosia
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Neoilliberis
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Neurosymploca
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Orna
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Pampa
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Phauda
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Pidorus
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Pollanisus
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Praezygaena
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Pryeria
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Pyromorpha
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Reissita
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Rhagades
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Rhodopsona
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Soritia
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Stylura
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Theresimima
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Thyrassia
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Trypanophora
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaenoprocris
BOLD,Arthropoda,Insecta,Lepidoptera,Zygaenidae,zygJanzen01
BOLD,Arthropoda,Insecta,Lepidoptera,Acanthopteroctetidae,Acanthopteroctetidae
BOLD,Arthropoda,Insecta,Lepidoptera,Adelidae,Adelidae
BOLD,Arthropoda,Insecta,Lepidoptera,Agathiphagidae,Agathiphagidae
BOLD,Arthropoda,Insecta,Lepidoptera,Aididae,Aididae
BOLD,Arthropoda,Insecta,Lepidoptera,Alucitidae,Alucitidae
BOLD,Arthropoda,Insecta,Lepidoptera,Anthelidae,Anthelidae
BOLD,Arthropoda,Insecta,Lepidoptera,Apatelodidae,Apatelodidae
BOLD,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,Argyresthiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Attevidae,Attevidae
BOLD,Arthropoda,Insecta,Lepidoptera,Autostichidae,Autostichidae
BOLD,Arthropoda,Insecta,Lepidoptera,Batrachedridae,Batrachedridae
BOLD,Arthropoda,Insecta,Lepidoptera,Bedelliidae,Bedelliidae
BOLD,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasidae
BOLD,Arthropoda,Insecta,Lepidoptera,Bombycidae,Bombycidae
BOLD,Arthropoda,Insecta,Lepidoptera,Brachodidae,Brachodidae
BOLD,Arthropoda,Insecta,Lepidoptera,Brahmaeidae,Brahmaeidae
BOLD,Arthropoda,Insecta,Lepidoptera,Bucculatricidae,Bucculatricidae
BOLD,Arthropoda,Insecta,Lepidoptera,Callidulidae,Callidulidae
BOLD,Arthropoda,Insecta,Lepidoptera,Carposinidae,Carposinidae
BOLD,Arthropoda,Insecta,Lepidoptera,Carthaeidae,Carthaeidae
BOLD,Arthropoda,Insecta,Lepidoptera,Castniidae,Castniidae
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Cecidosidae,Cecidosidae
BOLD,Arthropoda,Insecta,Lepidoptera,Choreutidae,Choreutidae
BOLD,Arthropoda,Insecta,Lepidoptera,Cimeliidae,Cimeliidae
BOLD,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophoridae
BOLD,Arthropoda,Insecta,Lepidoptera,Copromorphidae,Copromorphidae
BOLD,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,Cosmopterigidae
BOLD,Arthropoda,Insecta,Lepidoptera,Cossidae,Cossidae
BOLD,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambidae
BOLD,Arthropoda,Insecta,Lepidoptera,Cyclotornidae,Cyclotornidae
BOLD,Arthropoda,Insecta,Lepidoptera,Dalceridae,Dalceridae
BOLD,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressariidae
BOLD,Arthropoda,Insecta,Lepidoptera,Doidae,Doidae
BOLD,Arthropoda,Insecta,Lepidoptera,Douglasiidae,Douglasiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Drepanidae,Drepanidae
BOLD,Arthropoda,Insecta,Lepidoptera,Dryadaulidae,Dryadaulidae
BOLD,Arthropoda,Insecta,Lepidoptera,Dudgeoneidae,Dudgeoneidae
BOLD,Arthropoda,Insecta,Lepidoptera,Elachistidae,Elachistidae
BOLD,Arthropoda,Insecta,Lepidoptera,Endromidae,Endromidae
BOLD,Arthropoda,Insecta,Lepidoptera,Epermeniidae,Epermeniidae
BOLD,Arthropoda,Insecta,Lepidoptera,Epicopeiidae,Epicopeiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Epipyropidae,Epipyropidae
BOLD,Arthropoda,Insecta,Lepidoptera,Erebidae,Erebidae
BOLD,Arthropoda,Insecta,Lepidoptera,Eriocottidae,Eriocottidae
BOLD,Arthropoda,Insecta,Lepidoptera,Eriocraniidae,Eriocraniidae
BOLD,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Eupterotidae
BOLD,Arthropoda,Insecta,Lepidoptera,Euteliidae,Euteliidae
BOLD,Arthropoda,Insecta,Lepidoptera,Galacticidae,Galacticidae
BOLD,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Gelechiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Geometridae,Geometridae
BOLD,Arthropoda,Insecta,Lepidoptera,Glyphipterigidae,Glyphipterigidae
BOLD,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Gracillariidae
BOLD,Arthropoda,Insecta,Lepidoptera,Hedylidae,Hedylidae
BOLD,Arthropoda,Insecta,Lepidoptera,Heliodinidae,Heliodinidae
BOLD,Arthropoda,Insecta,Lepidoptera,Heliozelidae,Heliozelidae
BOLD,Arthropoda,Insecta,Lepidoptera,Hepialidae,Hepialidae
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hesperiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Heterobathmiidae,Heterobathmiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Heterogynidae,Heterogynidae
MIDORI16S,Arthropoda,Insecta,Lepidoptera,Himantopteridae,Himantopteridae
BOLD,Arthropoda,Insecta,Lepidoptera,Hyblaeidae,Hyblaeidae
BOLD,Arthropoda,Insecta,Lepidoptera,Immidae,Immidae
BOLD,Arthropoda,Insecta,Lepidoptera,Incurvariidae,Incurvariidae
BOLD,Arthropoda,Insecta,Lepidoptera,Lacturidae,Lacturidae
BOLD,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampidae
BOLD,Arthropoda,Insecta,Lepidoptera,Lecithoceridae,Lecithoceridae
BOLD,Arthropoda,Insecta,Lepidoptera,Lepidoptera_incertae_sedis,Lepidoptera_incertae_sedis
BOLD,Arthropoda,Insecta,Lepidoptera,Limacodidae,Limacodidae
BOLD,Arthropoda,Insecta,Lepidoptera,Lophocoronidae,Lophocoronidae
BOLD,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaenidae
BOLD,Arthropoda,Insecta,Lepidoptera,Lyonetiidae,Lyonetiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Lypusidae,Lypusidae
BOLD,Arthropoda,Insecta,Lepidoptera,Meessiidae,Meessiidae
BOLD,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopygidae
BOLD,Arthropoda,Insecta,Lepidoptera,Micropterigidae,Micropterigidae
BOLD,Arthropoda,Insecta,Lepidoptera,Millieriidae,Millieriidae
BOLD,Arthropoda,Insecta,Lepidoptera,Mimallonidae,Mimallonidae
BOLD,Arthropoda,Insecta,Lepidoptera,Mnesarchaeidae,Mnesarchaeidae
BOLD,Arthropoda,Insecta,Lepidoptera,Momphidae,Momphidae
BOLD,Arthropoda,Insecta,Lepidoptera,Neopseustidae,Neopseustidae
BOLD,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Nepticulidae
BOLD,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctuidae
BOLD,Arthropoda,Insecta,Lepidoptera,Nolidae,Nolidae
BOLD,Arthropoda,Insecta,Lepidoptera,Notodontidae,Notodontidae
BOLD,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalidae
BOLD,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Oecophoridae
